dataset,contrast,gene,effect,statistic,p_value,q_value,within_contrast_rank
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Coro1a,-0.21881316240067755,-3.1466074670495945,0.0016517654820027796,0.009289086813088654,2959.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Coro6,1.0341556943363328,4.439051417931376,9.035623026131586e-06,0.00018850191140416117,797.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Coro7,0.3008857355952411,3.461217008478044,0.0005377391505896443,0.003968629445456404,2255.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox14,-0.20311169073712282,-2.912502622876397,0.0035854518931130947,0.016544796738401202,3609.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox17,-0.24163719332296832,-3.8098133545173685,0.0001390717413879661,0.0014387179216348357,1608.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox5a,-0.30143197760478924,-3.5770226678087798,0.0003475300472444709,0.002845060204680991,2033.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox5b,-0.2123503329773974,-3.662379321218167,0.0002498834792201011,0.0022432874672565473,1854.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox6a1,0.2812867346891082,3.276808708536211,0.0010498747216171986,0.00659292789509328,2650.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox6b1,-0.1519647217994852,-2.8632987118229964,0.004192551047458757,0.01867380559422016,3738.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox6b2,-1.1851246738330548,-3.1110841465181993,0.0018640181435595974,0.010149899122132211,3056.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox7a2,-0.15499334540802995,-2.5193133296082357,0.011758396977401372,0.04033840662385478,4866.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox7a2l,-0.22093945880855512,-4.8732299890540185,1.0978828562013907e-06,3.921302452505646e-05,465.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox7b,-0.18955324054181663,-2.879650060961178,0.0039811678742303945,0.017957512060303018,3691.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox7c,-0.1427572681275954,-2.735152624802738,0.006235135832292243,0.025144602320043993,4130.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cox8b,-2.3405629385262663,-3.748308157236787,0.00017803143542544368,0.0017238375601293689,1718.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpd,0.3060093995945239,3.818474933851538,0.00013427922518845803,0.0014039817165367688,1591.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpeb1,0.23585928746446752,3.7834734895459627,0.0001546548040815506,0.0015526147651759774,1657.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpne4,-0.22471745341118288,-2.931111494739763,0.003377515365939666,0.015844172990863083,3549.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpped1,-0.22612301008671404,-3.131271010554775,0.0017405146172118427,0.009664038937689922,2997.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpsf2,-0.19048462222937435,-3.0507594478706097,0.0022826337278366014,0.011851943521687355,3204.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpsf4,0.36919031414436393,3.3935684626827025,0.0006898831166939033,0.004805781258879012,2389.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpsf4l,1.3180853601491611,3.324176662459202,0.0008868000033197729,0.005835410623110927,2529.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cpt1c,0.47192542753934746,5.922497417195651,3.1708878798463786e-09,4.153709035450725e-07,126.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cr1l,0.4569398818916064,4.002590374935166,6.265272316256945e-05,0.0008041883100380733,1296.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crb3,-1.9422470567728143,-3.014100569406876,0.0025774235201862453,0.012961136716535124,3309.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Creb1,-0.24489241660238514,-4.014796400312213,5.949713201106172e-05,0.000776262581179617,1275.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Creg1,0.5448581242573182,3.756851989975807,0.00017206419359251264,0.001677777174918785,1706.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Creg2,0.1840232472331316,2.5319325722098043,0.011343580246828685,0.03930440687481674,4817.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Creld1,0.28123920287194876,2.6818454346511706,0.0073217279901978925,0.028384279915390803,4299.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crhr1,0.4500689158249322,2.537975969413838,0.011149563998323946,0.03877754486977186,4799.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crim1,0.25723145843922884,2.9772217985137424,0.0029087349580817386,0.014193841603898423,3411.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crip1,-0.6847353052451313,-3.4622669009147957,0.0005356456795601364,0.003954933812464655,2254.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crip2,-0.25086943861361993,-3.0095327594368175,0.002616498603335142,0.013125890912690015,3317.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crip3,0.8283551853887877,2.76458605282456,0.005699507178941646,0.02345373636589847,4046.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cript,-0.24721584910617922,-2.9373145770227724,0.003310680869071454,0.015619165132445727,3530.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crispld2,1.44372889942699,3.7472739758496045,0.00017876679605473083,0.0017299509321526743,1719.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crk,-0.2665968456974321,-6.082813010421374,1.1809204621455476e-09,1.8949923666299945e-07,103.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crlf1,0.4934666442535809,2.94170535386865,0.0032641034052563276,0.015465212231967817,3515.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crnkl1,-0.20960897394037895,-2.4787665714228955,0.013183755516158706,0.044047353486905014,4999.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crtac1,0.4038460147736549,3.990724315445544,6.587181403933516e-05,0.0008345602639332372,1313.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cryab,-0.4738715267972538,-4.743243518848769,2.1032318455656154e-06,6.281375538776304e-05,557.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Crybb1,0.841889594614936,3.0523290861255448,0.002270730034042353,0.011815563544405975,3197.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cryz,-0.3982164060007061,-3.8428071345140276,0.00012163505253333442,0.0013096434297035716,1545.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cs,-0.17531929139454436,-3.4113914462534427,0.0006463223094708738,0.004582937603601017,2347.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cse1l,-0.34295810223143797,-5.422339999685333,5.882385975268201e-08,4.128839269982553e-06,237.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csf1,0.3356908057946289,2.96776155617164,0.0029997693856409725,0.014535730769046774,3436.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csf1r,1.6055944690456156,3.89337735318065,9.885819331475229e-05,0.0011265813521224694,1459.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csf2rb2,1.0856875770995955,4.80660465338436,1.5351513930923491e-06,4.997503605497305e-05,511.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csf3r,0.9599928278043542,3.335329475219563,0.0008519838941543807,0.005687300192318669,2493.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csgalnact1,0.33808684460727834,2.420551385852739,0.015496988860049316,0.04994041257011243,5185.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csmd1,0.5987861263358635,6.8844877476838615,5.799584516137847e-12,2.43945351864101e-09,38.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csmd3,0.5925890272166157,5.829339791388885,5.564709175230256e-09,6.518939234503895e-07,142.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csnk1a1,-0.1688009408404147,-2.583974091979913,0.009766913077759438,0.035174842833628116,4634.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csnk1g3,-0.13574570892722865,-2.544931659051271,0.01092991272583683,0.038213345564164704,4774.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csnk2a1,-0.19182717707305286,-4.1892888437520375,2.7983002999955576e-05,0.0004374974200228017,1064.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csnk2a2,-0.20038927045888516,-2.5338933201456695,0.011280306734320527,0.039142240827163534,4810.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csnk2b,-0.2700689121762479,-4.276989939730284,1.8943736022706038e-05,0.000326558599728202,965.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cspg4,0.5212187452602985,2.422732866747487,0.01540424944675208,0.04972019564278241,5176.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cspg5,0.6244258629872388,3.3395059174796153,0.0008392756287011807,0.005620511305734356,2485.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cspp1,0.3622128996239582,3.543182556841427,0.00039532893531696686,0.0031330618575501398,2100.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csrnp3,-0.2561870477857867,-3.4240086174487447,0.0006170466423962757,0.004421273056766353,2322.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Csrp2,-0.9136108234601213,-2.909331262742262,0.003622028500530742,0.016671954650340038,3618.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cst3,0.9916172553836552,3.17755402980147,0.001485230136623432,0.00861164284514841,2870.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cstb,-0.35201305420978024,-4.260884300998435,2.0361962945349686e-05,0.00034528160407328447,981.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cstf2t,-0.32542036102130073,-5.349594348199839,8.815159586229465e-08,5.7960545342658946e-06,253.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctage5,0.3871615566087099,5.112853824294379,3.173278525359102e-07,1.5256499499811753e-05,346.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctcf,-0.19842863236522654,-2.8146344044582783,0.004883275279150217,0.0209237935197382,3886.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctcfl,0.6301500718416433,2.6570050585075338,0.007883826005087944,0.029935504586769676,4389.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctdsp2,0.13340777197861214,2.461011639108,0.01385458714177946,0.04577379485670334,5057.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cthrc1,0.606160028654884,2.5631212916366284,0.010373580168846762,0.03681768852331254,4703.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctla2a,0.49235838665128107,3.152335430001455,0.001619700937772457,0.009173893462664224,2938.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctnna1,-0.34103446223696043,-2.7804390565200148,0.005428544795962436,0.02270652317848507,3981.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctnnb1,-0.24739520124794542,-3.1025074665148273,0.001918887073313224,0.01041118279992351,3067.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctnnbl1,-0.30279786075613896,-3.084560774203703,0.0020385295674465983,0.0108790047450641,3117.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctns,0.6337732626080763,5.511912914197228,3.5495454863975784e-08,2.8252004385752973e-06,209.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctsa,0.41086502813728143,3.670629086395571,0.00024195423749068487,0.002187864791307284,1840.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctsb,0.2529135589989161,3.3283204156904347,0.0008737131467743965,0.0057866075004292345,2511.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctsf,0.4254455847002611,4.424415807086439,9.670360708522402e-06,0.00019809744504079116,812.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctss,1.6332379586851715,3.3956904076484125,0.0006845574148511752,0.004778687618988376,2384.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cttnbp2,0.39725651086634867,4.409022320945666,1.0383832372930913e-05,0.0002090680438774872,824.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Ctxn2,-0.31423010700803644,-2.558859731700762,0.010501610501225011,0.03714880561446933,4718.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cubn,1.5909208756223592,3.966398012870058,7.296697667863602e-05,0.0008991153015178594,1350.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cuedc2,-0.3106327483538843,-3.3230043104266427,0.0008905353837018909,0.005846115275406849,2535.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cul1,-0.16575304968956653,-3.9298219376933066,8.500878996420639e-05,0.0010112569886412863,1398.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cul3,-0.19147939533372246,-3.3856739671632563,0.0007100368777090861,0.004913254351368822,2405.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cul4b,-0.5414008403838748,-6.083427968079522,1.1763978228147333e-09,1.8949923666299945e-07,102.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cul5,-0.14316457149857023,-3.0053770569406186,0.0026525180396099013,0.013266577747718191,3328.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cul9,0.34246391846930724,3.28568836874204,0.001017334942372093,0.006422237567046936,2636.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cwc15,-0.3290683400390964,-4.058558282478566,4.937661088772365e-05,0.0006754769096359234,1216.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cx3cl1,0.36630530310655707,3.60810487068635,0.00030844182003188274,0.0026098319818058844,1967.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cx3cr1,1.3992084218208893,3.948394276088631,7.867714861008189e-05,0.000948401715310661,1380.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cxadr,0.4479064620438986,3.1575933918869588,0.0015907727203359164,0.009043918046065608,2927.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cxcl14,0.5887377336442817,4.329065313721845,1.4974352263101876e-05,0.00027283499441040494,913.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cxcl16,1.107551278860638,2.4979003029963085,0.012493132369540494,0.04225767730120092,4938.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cxcr2,0.3079237071646986,2.5411529476736576,0.011048757490953763,0.038511682702083605,4788.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyb5,-0.26993885645528654,-3.2984000175330377,0.000972375020196108,0.006204625416556293,2608.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyb5b,-0.20645328648743064,-3.5698405267054114,0.0003571986139176056,0.0029070444924263056,2045.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyb5r1,0.3683223306126554,3.5511395748956356,0.00038356694725486825,0.0030603443131323963,2085.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyb5r4,-0.29985665166755854,-4.129781142861708,3.631087265967496e-05,0.0005307832747747742,1138.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyba,1.1901321814622172,3.147653989218526,0.0016458638975318214,0.009274710682737754,2953.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cybasc3,0.5073131419892744,2.771392702439963,0.005581706479583308,0.0231204400617202,4020.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cybrd1,0.8180454802080771,3.385984443986366,0.000709234039252762,0.004909741257998208,2404.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyc1,-0.1902344900904745,-2.8833735183194436,0.003934406118562418,0.01778018086994997,3685.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cycs,-0.3019965126688001,-4.637520954049627,3.5261287253537975e-06,9.136627935554582e-05,642.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cygb,-0.2928827748185789,-2.592201547867606,0.00953638848353527,0.03457668317864194,4601.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp2d22,0.9303368339703211,2.6852441675595373,0.0072476837133908095,0.028169443591648625,4287.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp2j6,0.47748983773214954,2.941519186969186,0.003266066085212709,0.015470105161592657,3516.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp2j9,0.6858947820191124,2.781512973635572,0.005410616804303981,0.022654319290107406,3977.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp46a1,0.5510445255405617,7.903207212599282,2.7181716212357225e-15,4.521678491925624e-12,10.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp4f14,0.8457336032925108,2.772367726551552,0.005565013117658667,0.023090245701589514,4013.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp4f15,0.5198654844652155,2.4700039731812704,0.013511155148142719,0.044879805489088286,5030.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp4x1,0.4360422936026091,2.668184713718761,0.007626231799172472,0.029257925733218188,4344.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyp51,0.36854184077377505,2.9716561659222487,0.002961981937404203,0.014398763743050533,3425.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cystm1,-0.3704926219446972,-3.239605324601385,0.0011969525101675437,0.007277523759735778,2737.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Cyth2,-0.21202347017805678,-2.8958390974564403,0.0037814623416957253,0.017248320826462406,3651.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D030040B21Rik,0.8371153612852612,3.1198569766081166,0.0018093887058132452,0.009923897501221014,3034.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D030047H15Rik,0.9357261383205608,2.9000172263056396,0.0037314215256049363,0.017071561352705752,3640.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D030056L22Rik,-0.31842187987502313,-3.9076603796966833,9.319417887348142e-05,0.0010810914683126664,1434.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D10Jhu81e,-0.2735316675779435,-4.2214620478218645,2.4272282631051708e-05,0.0003946915166838174,1023.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D10Wsu102e,-0.1770249626948888,-2.8204415746195033,0.00479576056829042,0.0206410031186316,3869.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D130043K22Rik,0.5185561677779059,4.794991640183704,1.6268161492338563e-06,5.16452035162313e-05,524.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D15Ertd621e,-0.1914253153481674,-3.4860133427577904,0.0004902765502856498,0.0036926834983901985,2209.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D16Ertd472e,-0.3258648229047138,-3.328195349188172,0.0008741054987291882,0.0057866075004292345,2513.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D17Wsu104e,0.2733915179595303,2.981464419549434,0.0028687338002287934,0.014033336410790858,3402.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D19Bwg1357e,-0.29837450681866273,-3.938178274964288,8.210258576060486e-05,0.0009818666528595699,1391.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D330022K07Rik,1.1218479010303395,5.43189408754183,5.57590152653613e-08,3.958563589805274e-06,234.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D330041H03Rik,0.4345931267786703,2.4843993529334614,0.012977018585582235,0.043487651928114525,4984.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D3Bwg0562e,0.21867304071685,3.2522826860646856,0.0011448210096968877,0.00702993632200359,2710.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D430019H16Rik,0.28891489663770725,3.166147444773176,0.0015447247227204227,0.008870036507578264,2898.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D4Wsu53e,0.6087030210920699,6.974855807382371,3.0618468801479567e-12,1.5916819641019143e-09,32.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D630023F18Rik,-0.306458212020648,-2.8933176678336547,0.00381195542635979,0.01735409921113714,3658.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D630045J12Rik,0.467341105458951,5.663460147897855,1.4835063677679567e-08,1.4101787673039978e-06,175.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D6Wsu163e,-0.21280451212711388,-2.605049873545143,0.009186088736238274,0.033569988165053535,4563.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D730039F16Rik,-2.91725235564139,-3.2656188159868362,0.0010922517197331312,0.006772123502706164,2684.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D8Ertd738e,-0.20075975974424976,-3.2866123438039816,0.0010140031780306743,0.006408792882424114,2633.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D930015E06Rik,0.7924624460372396,6.968243078657623,3.209233921612357e-12,1.617745645030956e-09,33.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D930015M05Rik,1.0060222650316866,2.5158761042670603,0.011873691455426869,0.040599970680580875,4882.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D930016D06Rik,0.5257544718669509,5.915951589715733,3.299622581522138e-09,4.2413015882239447e-07,129.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,D930032P07Rik,0.9513042075203172,2.426765111138628,0.015234115415753539,0.04929381636667188,5164.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dab2,-0.6532873134654144,-2.5301690198602103,0.011400759190682579,0.03944481037576844,4824.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dact1,-0.34267803240098554,-2.5009917732956803,0.012384605523659928,0.04196738905807352,4929.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dact3,0.2274449215016596,3.8394753868016385,0.00012329748887275195,0.0013241147368613483,1549.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dad1,0.26772290298897705,3.6590077708988753,0.00025319366347734476,0.0022587460095916992,1865.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dag1,0.4198640627487351,4.544711095350508,5.501065278945494e-06,0.0001279863229584032,715.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dagla,0.4673443469250041,5.422675099942166,5.871365334560198e-08,4.128839269982553e-06,236.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Daglb,0.5859010132620801,4.662499163257865,3.123923575309832e-06,8.354737729144542e-05,622.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Darc,0.40293302150779886,3.8578844624823105,0.00011437268672628698,0.0012492381114194249,1523.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dars,-0.3228861160467294,-5.702638648042157,1.1796688784700742e-08,1.1543406937264521e-06,170.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dars2,-0.4312647014559261,-4.111724369725079,3.927149717984553e-05,0.0005656115632785545,1155.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dazap1,0.2532701365072136,3.163545240150528,0.0015586012579688754,0.008928144602724602,2905.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dazap2,-0.1878812800957133,-2.693989881580526,0.0070602308012355066,0.027647584599470962,4255.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dbc1,0.30113856929177796,3.262991948125843,0.0011024265199654905,0.006814888576598266,2692.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dbn1,0.22479021639706134,3.741376537710581,0.00018301507957098887,0.001757768965740993,1732.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dbpht2,-0.2912014528592323,-3.0874148775701915,0.002019055881317235,0.010803150397462916,3110.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcaf11,-0.1580304284560832,-2.560776344441682,0.010443856651286835,0.03701183540565754,4710.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcaf12,-0.2110033221887725,-2.9491768240242893,0.0031862161790284977,0.015182671480417948,3495.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcaf13,-0.22807986486944104,-2.68839108538882,0.007179725329213639,0.02796411399004188,4278.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcaf8,-0.17952942802645316,-3.2057444707584093,0.0013471355906265318,0.007994862843407904,2804.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcakd,-0.2542042649902214,-2.6186697397239755,0.008827336294249236,0.03262446995219641,4511.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcbld2,0.3475060478865054,3.9962820985295364,6.43450529816434e-05,0.0008190490753957003,1306.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcdc2a,-0.283886829296148,-3.0578625065155545,0.0022292183248972365,0.011647440952451335,3184.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcdc2c,0.4843597517010606,3.9962561694218897,6.435209747773852e-05,0.0008190490753957003,1307.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dchs1,0.7408618957812806,4.448128037918747,8.662189283773001e-06,0.00018286233342076634,788.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dclk1,-0.1499253775856077,-2.6180796843115157,0.008842615336746035,0.032647306384439904,4515.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dclk3,-0.2665946569017205,-3.1702690196017342,0.0015229786331352844,0.008784587226839618,2885.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dclre1c,0.3811258896892958,3.9017632070378254,9.549455007351989e-05,0.0010978243541624071,1447.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcn,0.3294727625037698,2.5929627039056378,0.009515308875570857,0.03452282729446482,4598.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dcp2,-0.13754391238217883,-2.585501210845902,0.009723753127795953,0.03504975802402723,4630.0
GSE309750,hippocampal_circuit_Fluoxetine_vs_Vehicle,Dctn2,-0.20692941123845418,-3.7033716390475417,0.00021275285363112672,0.0019793868680949627,1789.0
