dataset,contrast,context,treated,control,program,measured_genes,n_treated,n_control,score_difference,hedges_g,standard_error,p_value,permutations,role,q_global,q_dataset
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,neuron_maturation,50,5,5,0.07881605397173819,0.2763330179821661,0.636217333976131,0.6349206349206349,252,regional_atlas,0.8188696039163328,0.7168458781362006
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,neuronal_survival,217,5,5,-0.10197183109380067,-0.4906745693076052,0.6442418767903288,0.46825396825396826,252,regional_atlas,0.6812248995983935,0.5478180129990715
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,precursor_proliferation,95,5,5,-0.2870313669836526,-1.1258262369384942,0.6922555848356827,0.09523809523809523,252,regional_atlas,0.22676056338028172,0.1388888888888889
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,projection_development,710,5,5,-0.025833064444766223,-0.14243669172760678,0.6334571912899041,0.8095238095238095,252,regional_atlas,0.9178403755868545,0.8564231738035264
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,synapse_organization,408,5,5,-0.00455238264119662,-0.019270698400710256,0.6324738808745807,1.0,252,regional_atlas,1.0,1.0
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,synaptic_plasticity,340,5,5,0.05292097779144059,0.3119021169402667,0.6372442099850643,0.6031746031746031,252,regional_atlas,0.7913199419305255,0.6865401987353207
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,extent_exclusive,525,5,5,-0.26587428109349426,-1.663429703787385,0.7569262835409646,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,integration_exclusive,502,5,5,-0.018650957063514155,-0.09559478969080495,0.6329069029000252,0.8650793650793651,252,regional_atlas,0.946394865987165,0.9038142620232174
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,integration_bias,1865,5,5,0.5555881309765738,4.141362528569415,1.2132313153578458,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,BLA_Bupropion_vs_Control,BLA,Bupropion,Control,exclusive_integration_bias,1027,5,5,1.2489476535696284,3.0826279852579512,0.9969514561745063,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,extent_composite,1366,5,5,0.006559212691008076,0.0191681429277352,0.6324736860980512,0.9841269841269841,252,regional_atlas,1.0,0.9912070343725019
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,integration_composite,1341,5,5,0.03260249095400593,0.08492307930187896,0.632811777377272,0.9365079365079365,252,regional_atlas,0.9863867432494884,0.9616951915240424
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,neurogenesis,1350,5,5,0.00952147851083524,0.027988440957142553,0.6324942367735067,0.9841269841269841,252,regional_atlas,1.0,0.9912070343725019
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,neuron_differentiation,1096,5,5,0.01760572217633881,0.0538193336204069,0.6325986346349153,0.9523809523809523,252,regional_atlas,0.9924487594390508,0.9732360097323601
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,neuron_maturation,50,5,5,0.26529673747085986,0.5894619704351146,0.6493970960913115,0.35714285714285715,252,regional_atlas,0.5867346938775511,0.45045045045045046
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,neuronal_survival,215,5,5,0.0034258050664014218,0.009600932536570364,0.6324600865818318,1.0,252,regional_atlas,1.0,1.0
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,precursor_proliferation,95,5,5,-0.07106866046944676,-0.19612126763902868,0.6343531918231918,0.873015873015873,252,regional_atlas,0.952919020715631,0.9098428453267163
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,projection_development,711,5,5,0.06597714594082144,0.16922583431233865,0.6338689426351627,0.8650793650793651,252,regional_atlas,0.946394865987165,0.9038142620232174
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,synapse_organization,408,5,5,0.10079001319187215,0.2347734032075036,0.6351731334276915,0.753968253968254,252,regional_atlas,0.8910646810402312,0.8140531276778064
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,synaptic_plasticity,342,5,5,-0.039498747370131496,-0.0981998100382873,0.6329318290054801,0.9761904761904762,252,regional_atlas,1.0,0.9903381642512077
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,extent_exclusive,526,5,5,-0.09431586080351462,-0.3403376159179217,0.6381530817919345,0.7857142857142857,252,regional_atlas,0.9099099099099099,0.8439897698209718
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,integration_exclusive,501,5,5,-0.02964089211425855,-0.07700137279130637,0.632748430036167,0.9841269841269841,252,regional_atlas,1.0,0.9912070343725019
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,integration_bias,1867,5,5,0.07708029600500252,1.9877113286772436,0.8043241077976532,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,BLA_Desipramine_vs_Control,BLA,Desipramine,Control,exclusive_integration_bias,1027,5,5,0.3007572170972556,2.4989719596859343,0.8889903281003877,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,extent_composite,1357,5,5,0.501639748018995,3.397907118524485,1.059061282047673,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,integration_composite,1335,5,5,0.5077383210331095,3.056243127580876,0.991861320160401,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,neurogenesis,1341,5,5,0.49983822235569,3.3982666530309347,1.059133379380935,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,neuron_differentiation,1088,5,5,0.5142951873544012,3.46773291777396,1.073113798398529,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,neuron_maturation,50,5,5,0.9007407547287671,5.27178946391594,1.4618431035822363,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,neuronal_survival,216,5,5,0.45582493585449213,2.4801078864333044,0.8856824744352753,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,precursor_proliferation,95,5,5,0.5859281953286657,4.143258766306841,1.2136358907374796,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,projection_development,709,5,5,0.5831243957305963,3.8540105484515066,1.1525351759158884,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,synapse_organization,408,5,5,0.598459609363254,2.5748194357441325,0.9024167249213959,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,synaptic_plasticity,337,5,5,0.2855261279389333,1.4231359465050435,0.7256598687675069,0.047619047619047616,252,regional_atlas,0.14511041009463724,0.07380073800738007
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,extent_exclusive,520,5,5,0.3534363608579251,2.4202718309052482,0.8752755186037653,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,integration_exclusive,498,5,5,0.36323780755732205,1.8252706570165624,0.7798883322055502,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,integration_bias,1855,5,5,-0.036124671778452876,-0.22454536155093546,0.6349419569630972,0.8571428571428571,252,regional_atlas,0.9441277080957811,0.9022556390977443
GSE222756,CGC_FT_vs_Control,CGC,FT,Control,exclusive_integration_bias,1018,5,5,-0.15732959584267275,-0.30306477451597325,0.6369776417559929,0.746031746031746,252,regional_atlas,0.8853398853398853,0.809646856158484
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,extent_composite,1360,5,5,-0.407401224572304,-1.9466884930299682,0.7980286683797491,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,integration_composite,1336,5,5,-0.42216766757580176,-1.8354946479744296,0.7813866121654655,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,neurogenesis,1344,5,5,-0.4034534695442522,-1.9382550569519084,0.7967446527040378,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,neuron_differentiation,1090,5,5,-0.41593191535033136,-1.9430948323566977,0.7974810941149053,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,neuron_maturation,50,5,5,-0.3714818120171571,-1.2873890709278724,0.7096376989327252,0.06349206349206349,252,regional_atlas,0.17084493964716804,0.09456264775413711
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,neuronal_survival,215,5,5,-0.3734613647945416,-1.6860406103900438,0.760046583271563,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,precursor_proliferation,95,5,5,-0.3606213975874661,-1.5212146224605585,0.7379911046037335,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,projection_development,711,5,5,-0.3966114506865912,-1.7387406297363828,0.7674315514060551,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,synapse_organization,408,5,5,-0.4981455523236545,-1.7325491549252583,0.7665558759082826,0.023809523809523808,252,regional_atlas,0.08745247148288973,0.041666666666666664
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,synaptic_plasticity,337,5,5,-0.44236264257499414,-2.1393913480831332,0.8282887230705307,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,extent_exclusive,521,5,5,-0.40699125688090754,-2.229468107108822,0.8430053395669935,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,integration_exclusive,497,5,5,-0.4466655599555145,-1.9284572821654669,0.7952573282095952,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,integration_bias,1857,5,5,0.03580768172596896,0.36605945812978985,0.6390422289883448,0.5396825396825397,252,regional_atlas,0.747008547008547,0.6227106227106227
GSE222756,CGC_Bupropion_vs_Control,CGC,Bupropion,Control,exclusive_integration_bias,1018,5,5,0.08196392020120732,0.303188114167692,0.6369813101934664,0.5873015873015873,252,regional_atlas,0.7913199419305255,0.6702898550724639
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,extent_composite,1358,5,5,0.48181341069774675,3.8276593593467503,1.1470335699968304,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,integration_composite,1335,5,5,0.49464256561680586,3.589532396184078,1.0978599302522332,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,neurogenesis,1342,5,5,0.480805305556925,3.8289713874267077,1.1473072247041223,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,neuron_differentiation,1088,5,5,0.5133468489370413,4.186196813211434,1.2228103838837188,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,neuron_maturation,50,5,5,0.8994416366597926,4.429294254730851,1.2752119332436405,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,neuronal_survival,216,5,5,0.4011947775028845,2.5146112979570487,0.8917423247431553,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,precursor_proliferation,95,5,5,0.5344187754458416,4.463491242064965,1.2826426350505489,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,projection_development,709,5,5,0.5879254535274039,4.502875435761318,1.2912176227785608,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,synapse_organization,408,5,5,0.6827568766860495,4.691660403648173,1.3325651330976318,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,synaptic_plasticity,337,5,5,0.27698169300056086,1.7329163398613667,0.7666077484997834,0.031746031746031744,252,regional_atlas,0.10611303344867358,0.05167958656330749
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,extent_exclusive,522,5,5,0.3128554431640813,2.563226788626976,0.9003517218959127,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,integration_exclusive,499,5,5,0.3393902899850625,2.2114307880517083,0.8400307334535073,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,integration_bias,1857,5,5,-0.017842631655362855,-0.1609740263870882,0.6337345973064785,0.8015873015873016,252,regional_atlas,0.9099099099099099,0.8501683501683502
GSE222756,CGC_Desipramine_vs_Control,CGC,Desipramine,Control,exclusive_integration_bias,1021,5,5,-0.07307173560685092,-0.1869971845686417,0.634180965253442,0.7619047619047619,252,regional_atlas,0.8975609756097561,0.8205128205128205
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,extent_composite,1356,5,5,0.7607411098339766,5.776305923105409,1.5765014691814956,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,integration_composite,1331,5,5,0.7254483203500404,5.438493785847852,1.499525230254265,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,neurogenesis,1340,5,5,0.7597387447090843,5.800330210883159,1.5820048703165366,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,neuron_differentiation,1087,5,5,0.7593972368301796,5.675021197714369,1.5533404648230582,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,neuron_maturation,50,5,5,0.8533425620027054,4.786884194926228,1.3535661300716553,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,neuronal_survival,215,5,5,0.7432465286610465,5.522057525705933,1.5184926596218191,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,precursor_proliferation,94,5,5,0.9233426479906071,5.298446219915508,1.467854138388266,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,projection_development,709,5,5,0.7591102863997214,5.379669720861124,1.4862041899069172,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,synapse_organization,408,5,5,0.5834193060088269,3.2482172526950115,1.0292872327703746,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,synaptic_plasticity,333,5,5,0.6141056314274786,4.949479214166958,1.3896344953680888,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,extent_exclusive,521,5,5,0.7421301438540844,6.248741446380853,1.6853554829715798,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,integration_exclusive,496,5,5,0.6464850290302597,5.044019911420663,1.4107209341948204,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,integration_bias,1852,5,5,-0.008433032149578034,-0.17071394888017002,0.6338938817115932,0.7936507936507936,252,regional_atlas,0.9099099099099099,0.8501683501683502
GSE222756,ILC_FT_vs_Control,ILC,FT,Control,exclusive_integration_bias,1017,5,5,-0.03002622474325717,-0.20703675847253972,0.6345699439068369,0.746031746031746,252,regional_atlas,0.8853398853398853,0.809646856158484
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,extent_composite,1348,5,5,0.5276499704897848,3.143719529049068,1.008804133532759,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,integration_composite,1325,5,5,0.6197215495673394,3.6078524330889823,1.1016067577335074,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,neurogenesis,1332,5,5,0.5328577869702482,3.1782177876276254,1.0155376748794405,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,neuron_differentiation,1081,5,5,0.5584560096139478,3.2647881425117236,1.0325587639295992,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,neuron_maturation,50,5,5,0.7132795434173121,3.1770306716114107,1.0153054924614948,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,neuronal_survival,216,5,5,0.4750346476696531,2.878834691447872,0.9581130276709191,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,precursor_proliferation,94,5,5,0.38819599975510466,2.3005250666497106,0.8548543582931121,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,projection_development,710,5,5,0.5794509639400622,3.2618902366858338,1.0319861892300923,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,synapse_organization,407,5,5,0.7442419344699611,3.3243750479402197,1.0443738991426734,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,synaptic_plasticity,327,5,5,0.7719700732659203,4.604391281693953,1.313402524812445,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,extent_exclusive,513,5,5,0.42262226630566724,2.7617043546743405,0.9363162841231594,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,integration_exclusive,490,5,5,0.6666614603495957,4.181601318585764,1.221827258340919,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,integration_bias,1838,5,5,0.04411662075171549,0.6343388331246469,0.6520345924110325,0.2777777777777778,252,regional_atlas,0.4887674559805708,0.363447559709242
GSE222756,ILC_Bupropion_vs_Control,ILC,Bupropion,Control,exclusive_integration_bias,1003,5,5,0.1321636557480515,0.6446542685184603,0.6526666035350223,0.30952380952380953,252,regional_atlas,0.5292035398230088,0.4024767801857585
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,extent_composite,1343,5,5,1.026340790225094,9.451079781390668,2.44595212844369,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,integration_composite,1323,5,5,1.1152843943635409,10.054793354038624,2.5920415384453634,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,neurogenesis,1327,5,5,1.0279895981554954,9.448198238819263,2.4452562488421767,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,neuron_differentiation,1077,5,5,1.0668403504846486,10.153281513173397,2.615926287734288,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,neuron_maturation,49,5,5,1.4514419381501784,10.125558385396726,2.609201657309161,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,neuronal_survival,217,5,5,0.9227343274729832,7.618227413704922,2.0068225651344527,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,precursor_proliferation,93,5,5,1.1403161173495802,7.916608172561115,2.0777494579150635,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,projection_development,707,5,5,1.135955860400463,9.952639644604808,2.567282560112922,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,synapse_organization,407,5,5,1.2670652565156901,9.372146875865912,2.4268953554748087,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,synaptic_plasticity,328,5,5,1.111823710622024,10.27915357082637,2.646471685714686,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,extent_exclusive,510,5,5,0.8256055889270595,7.734656504150396,2.034467240415719,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,integration_exclusive,490,5,5,1.0575600465784967,9.471294258097767,2.4508342319947376,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,integration_bias,1833,5,5,0.0031007269538197548,0.10678430549842688,0.63301870469505,0.8650793650793651,252,regional_atlas,0.946394865987165,0.9038142620232174
GSE222756,ILC_Desipramine_vs_Control,ILC,Desipramine,Control,exclusive_integration_bias,1000,5,5,0.013070503239565379,0.14273610532013856,0.6334614035086295,0.8015873015873016,252,regional_atlas,0.9099099099099099,0.8501683501683502
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,extent_composite,1359,5,5,0.6191744383833119,3.4966584792802853,1.0789642174535585,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,integration_composite,1332,5,5,0.6943112527112985,4.6117155650129495,1.3150076152959795,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,neurogenesis,1343,5,5,0.6208076417182788,3.561590696211149,1.092157506021276,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,neuron_differentiation,1089,5,5,0.6644478475645135,3.6821824217513224,1.1168725136249447,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,neuron_maturation,50,5,5,1.0585409952064488,6.545143253889413,1.7542608880582389,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,neuronal_survival,216,5,5,0.43026440548071015,2.456664792875619,0.8815895411327559,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,precursor_proliferation,95,5,5,0.5770209321818942,2.09016040839686,0.8203951232801534,0.015873015873015872,252,regional_atlas,0.0636237897648686,0.02976190476190476
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,projection_development,709,5,5,0.7441527944648925,4.402507559576912,1.2694012567971724,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,synapse_organization,408,5,5,0.9418939347449493,6.417596893505391,1.7245570062977413,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,synaptic_plasticity,334,5,5,0.7564076141434504,7.488186290742326,1.9759955390394566,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,extent_exclusive,523,5,5,0.4414815712240357,2.31446574303476,0.8572029979707784,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,integration_exclusive,496,5,5,0.6335874770135083,4.763422089749398,1.3483830595641333,0.007936507936507936,252,regional_atlas,0.03685897435897435,0.017006802721088433
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,integration_bias,1855,5,5,0.06827071084253544,0.5638464687807899,0.6479739018836217,0.373015873015873,252,regional_atlas,0.6025641025641025,0.4648862512363996
GSE222756,LConly_FT_vs_Control,LConly,FT,Control,exclusive_integration_bias,1019,5,5,0.24104685606385626,0.6401668904722607,0.6523904911772992,0.30952380952380953,252,regional_atlas,0.5292035398230088,0.4024767801857585
GSE222756,LConly_Bupropion_vs_Control,LConly,Bupropion,Control,extent_composite,1358,5,5,0.15067480258295646,0.5342602348328339,0.6464051553845523,0.35714285714285715,252,regional_atlas,0.5867346938775511,0.45045045045045046
GSE222756,LConly_Bupropion_vs_Control,LConly,Bupropion,Control,integration_composite,1328,5,5,0.1386693049306134,0.4973163077985716,0.6445600975666662,0.3968253968253968,252,regional_atlas,0.6222222222222222,0.4844961240310077
GSE222756,LConly_Bupropion_vs_Control,LConly,Bupropion,Control,neurogenesis,1342,5,5,0.15314832841392204,0.5450666910414481,0.6469687829448802,0.35714285714285715,252,regional_atlas,0.5867346938775511,0.45045045045045046
GSE222756,LConly_Bupropion_vs_Control,LConly,Bupropion,Control,neuron_differentiation,1088,5,5,0.1352126686651189,0.47706926117372045,0.6436028996961577,0.4603174603174603,252,regional_atlas,0.6727181038830055,0.5400372439478585
GSE222756,LConly_Bupropion_vs_Control,LConly,Bupropion,Control,neuron_maturation,50,5,5,0.4614663287901637,1.3425179324731793,0.7159938197626107,0.06349206349206349,252,regional_atlas,0.17084493964716804,0.09456264775413711
